mine_id,subunit_cd,calendar_yr,annual_hrs,annual_coal_prod,avg_annual_empl,load_dt
0103450,03,2017,32691,0,12,2018-01-31 01:03:38.544096 -05:00
0103452,99,2017,4886,0,2,2018-01-31 01:03:36.334641 -05:00
0103452,03,2017,29503,0,16,2018-01-31 01:03:36.365306 -05:00
0103455,03,2017,18313,42064,15,2018-01-31 01:03:36.936993 -05:00
0103461,03,2017,34578,0,16,2018-01-31 01:03:37.085706 -05:00
0103461,99,2017,2915,0,2,2018-01-31 01:03:37.015419 -05:00
0103462,03,2017,28112,43404,13,2018-01-31 01:03:39.191922 -05:00
0103463,03,2017,3518,0,1,2018-01-31 01:03:40.740306 -05:00
0103463,30,2017,5643,0,3,2018-01-31 01:03:39.893200 -05:00
0103463,99,2017,7397,0,3,2018-01-31 01:03:37.037421 -05:00
0103469,03,2017,1343,0,2,2018-01-31 01:03:37.308414 -05:00
0103473,99,2017,1069,0,1,2018-01-31 01:03:40.524716 -05:00
0103473,06,2017,3984,0,2,2018-01-31 01:03:36.889877 -05:00
0103474,30,2017,357,0,2,2018-01-31 01:03:41.490498 -05:00
0103476,30,2017,8125,0,4,2018-01-31 01:03:37.560440 -05:00
0103477,03,2017,56261,0,25,2018-01-31 01:03:39.269524 -05:00
0103479,03,2017,2291,0,1,2018-01-31 01:03:37.685878 -05:00
0103480,03,2017,15879,0,9,2018-01-31 01:03:40.044327 -05:00
0103482,99,2017,2796,0,1,2018-01-31 01:03:40.344325 -05:00
0103482,03,2017,17089,0,8,2018-01-31 01:03:36.123002 -05:00
0103485,06,2017,6240,0,4,2018-01-31 01:03:41.106824 -05:00
0103485,99,2017,30,0,1,2018-01-31 01:03:40.979896 -05:00
0103486,06,2017,2848,0,2,2018-01-31 01:03:37.478824 -05:00
0103487,03,2017,23430,53763,20,2018-01-31 01:03:39.946582 -05:00
0103488,03,2017,3435,0,3,2018-01-31 01:03:40.899210 -05:00
0103494,30,2017,10818,0,6,2018-01-31 01:03:41.673998 -05:00
0103495,03,2017,59,0,1,2018-01-31 01:03:40.188694 -05:00
0103496,03,2017,65349,145901,22,2018-01-31 01:03:36.580080 -05:00
0103496,99,2017,2804,0,1,2018-01-31 01:03:40.309940 -05:00
0103497,03,2017,10802,4340,5,2018-01-31 01:03:38.409375 -05:00
0103498,03,2017,17270,0,11,2018-01-31 01:03:39.064300 -05:00
0103499,99,2017,3089,0,2,2018-01-31 01:03:36.134399 -05:00
0103499,03,2017,11823,0,9,2018-01-31 01:03:36.704476 -05:00
0103500,03,2017,38546,123353,22,2018-01-31 01:03:38.657975 -05:00
0103501,03,2017,783,0,3,2018-01-31 01:03:39.721537 -05:00
0103502,03,2017,8720,0,5,2018-01-31 01:03:40.740358 -05:00
0103503,01,2017,11594,3911,23,2018-01-31 01:03:38.852052 -05:00
0103505,03,2017,18747,0,9,2018-01-31 01:03:39.538714 -05:00
0103506,03,2017,10059,0,4,2018-01-31 01:03:37.060528 -05:00
0103506,99,2017,1502,0,1,2018-01-31 01:03:39.751845 -05:00
0103507,03,2017,14170,0,10,2018-01-31 01:03:40.241100 -05:00
0103507,99,2017,1090,0,1,2018-01-31 01:03:41.194808 -05:00
0103509,03,2017,2134,0,4,2018-01-31 01:03:38.174226 -05:00
0103513,03,2017,2560,0,5,2018-01-31 01:03:40.464543 -05:00
0200001,99,2017,64308,0,33,2018-01-31 01:03:40.837336 -05:00
0200001,30,2017,162331,0,80,2018-01-31 01:03:38.924691 -05:00
0200001,03,2017,25917,0,13,2018-01-31 01:03:37.599764 -05:00
0200006,03,2017,20653,0,11,2018-01-31 01:03:40.685784 -05:00
0200006,99,2017,5656,0,3,2018-01-31 01:03:38.296345 -05:00
0200022,30,2017,2450,0,1,2018-01-31 01:03:40.794198 -05:00
0200022,99,2017,2117,0,1,2018-01-31 01:03:36.237828 -05:00
0200024,99,2017,639098,0,334,2018-01-31 01:03:40.973205 -05:00
0200024,03,2017,3194720,0,1470,2018-01-31 01:03:39.281519 -05:00
0200024,30,2017,3009074,0,1400,2018-01-31 01:03:36.781452 -05:00
0200106,03,2017,1992,0,1,2018-01-31 01:03:41.506624 -05:00
0200112,99,2017,71023,0,35,2018-01-31 01:03:40.777294 -05:00
0200112,30,2017,115797,0,59,2018-01-31 01:03:36.838261 -05:00
0200112,03,2017,69929,0,38,2018-01-31 01:03:36.580084 -05:00
0200134,99,2017,18136,0,19,2018-01-31 01:03:40.666060 -05:00
0200134,30,2017,105525,0,58,2018-01-31 01:03:40.524718 -05:00
0200134,03,2017,201388,0,108,2018-01-31 01:03:38.763585 -05:00
0200135,99,2017,17380,0,9,2018-01-31 01:03:41.564628 -05:00
0200135,30,2017,549275,0,287,2018-01-31 01:03:40.205203 -05:00
0200135,03,2017,704373,0,372,2018-01-31 01:03:37.413051 -05:00
0200137,03,2017,1140731,0,525,2018-01-31 01:03:41.670203 -05:00
0200137,99,2017,173455,0,103,2018-01-31 01:03:40.899221 -05:00
0200137,30,2017,448812,0,226,2018-01-31 01:03:40.637154 -05:00
0200139,99,2017,25490,0,17,2018-01-31 01:03:38.924695 -05:00
0200139,30,2017,13264,0,8,2018-01-31 01:03:36.568629 -05:00
0200144,03,2017,514150,0,261,2018-01-31 01:03:39.822886 -05:00
0200144,99,2017,284471,0,159,2018-01-31 01:03:37.740917 -05:00
0200144,30,2017,884355,0,417,2018-01-31 01:03:36.212902 -05:00
0200150,30,2017,441067,0,280,2018-01-31 01:03:35.996667 -05:00
0200150,99,2017,85222,0,55,2018-01-31 01:03:40.534912 -05:00
0200150,03,2017,577612,0,390,2018-01-31 01:03:39.083445 -05:00
0200152,99,2017,35234,0,24,2018-01-31 01:03:41.506626 -05:00
0200152,01,2017,49021,0,34,2018-01-31 01:03:41.248188 -05:00
0200152,02,2017,45956,0,38,2018-01-31 01:03:38.628818 -05:00
0200164,99,2017,2000,0,1,2018-01-31 01:03:40.674447 -05:00
0200164,30,2017,1948,0,1,2018-01-31 01:03:38.985769 -05:00
0200164,03,2017,1928,0,1,2018-01-31 01:03:37.899618 -05:00
0200181,99,2017,1990,0,1,2018-01-31 01:03:40.888586 -05:00
0200181,03,2017,1990,0,1,2018-01-31 01:03:39.992601 -05:00
0200350,03,2017,26188,0,14,2018-01-31 01:03:41.076119 -05:00
0200350,99,2017,1920,0,2,2018-01-31 01:03:39.739450 -05:00
0200536,03,2017,9291,0,6,2018-01-31 01:03:38.963170 -05:00
0200536,99,2017,414,0,1,2018-01-31 01:03:36.900632 -05:00
0200620,99,2017,3500,0,2,2018-01-31 01:03:40.224178 -05:00
0200620,03,2017,14854,0,9,2018-01-31 01:03:38.863859 -05:00
0200630,03,2017,10077,0,4,2018-01-31 01:03:38.875227 -05:00
0200632,99,2017,7150,0,3,2018-01-31 01:03:41.424122 -05:00
0200632,03,2017,39189,0,19,2018-01-31 01:03:40.168587 -05:00
0200649,03,2017,22287,0,11,2018-01-31 01:03:40.239971 -05:00
0200649,99,2017,4680,0,5,2018-01-31 01:03:40.182216 -05:00
0200717,03,2017,13001,0,6,2018-01-31 01:03:41.478833 -05:00
0200717,99,2017,2366,0,1,2018-01-31 01:03:37.862857 -05:00
0200722,99,2017,2857,0,1,2018-01-31 01:03:38.271628 -05:00
0200722,03,2017,19670,0,8,2018-01-31 01:03:36.981440 -05:00
0200728,99,2017,8088,0,4,2018-01-31 01:03:40.059926 -05:00
0200728,03,2017,7219,0,4,2018-01-31 01:03:38.290297 -05:00
0200732,99,2017,13,0,2,2018-01-31 01:03:38.449917 -05:00
0200732,03,2017,8030,0,5,2018-01-31 01:03:37.402644 -05:00
0200736,03,2017,4129,0,3,2018-01-31 01:03:39.527344 -05:00
0200740,03,2017,5559,0,4,2018-01-31 01:03:36.183581 -05:00
0200758,03,2017,8589,0,4,2018-01-31 01:03:39.699119 -05:00
0200758,99,2017,1828,0,1,2018-01-31 01:03:38.274527 -05:00
0200826,30,2017,299715,0,155,2018-01-31 01:03:40.740305 -05:00
0200826,99,2017,38386,0,13,2018-01-31 01:03:40.494153 -05:00
0200843,30,2017,15326,0,10,2018-01-31 01:03:38.117447 -05:00
0200843,99,2017,16080,0,7,2018-01-31 01:03:37.740810 -05:00
0200988,03,2017,65879,0,27,2018-01-31 01:03:37.532016 -05:00
0200988,99,2017,3483,0,2,2018-01-31 01:03:35.922110 -05:00
0201049,30,2017,593805,0,272,2018-01-31 01:03:40.626135 -05:00
0201049,99,2017,111627,0,59,2018-01-31 01:03:40.261061 -05:00
0201049,03,2017,500783,0,220,2018-01-31 01:03:36.741859 -05:00
0201062,99,2017,416,0,1,2018-01-31 01:03:40.949825 -05:00
0201062,03,2017,9333,0,5,2018-01-31 01:03:37.591187 -05:00
0201064,03,2017,3739,0,2,2018-01-31 01:03:40.821891 -05:00
0201064,99,2017,416,0,1,2018-01-31 01:03:37.884422 -05:00
0201092,99,2017,2170,0,2,2018-01-31 01:03:40.578584 -05:00
0201092,03,2017,14229,0,9,2018-01-31 01:03:40.453069 -05:00
0201092,30,2017,4946,0,3,2018-01-31 01:03:38.605396 -05:00
0201136,30,2017,10241,0,4,2018-01-31 01:03:40.116744 -05:00
0201136,99,2017,3365,0,2,2018-01-31 01:03:38.949032 -05:00
0201138,30,2017,171923,0,83,2018-01-31 01:03:39.210205 -05:00
0201138,99,2017,72345,0,39,2018-01-31 01:03:37.496800 -05:00
0201195,99,2017,17696,0,8,2018-01-31 01:03:40.194057 -05:00
0201195,03,2017,762766,6221392,321,2018-01-31 01:03:36.290916 -05:00
0201195,30,2017,156107,0,73,2018-01-31 01:03:35.922114 -05:00
0201203,03,2017,23199,0,13,2018-01-31 01:03:39.631384 -05:00
0201203,99,2017,1520,0,1,2018-01-31 01:03:36.524432 -05:00
0201217,99,2017,14,0,2,2018-01-31 01:03:41.506617 -05:00
0201217,03,2017,2320,0,4,2018-01-31 01:03:37.393046 -05:00
0201221,99,2017,1592,0,2,2018-01-31 01:03:40.480910 -05:00
0201221,03,2017,10623,0,5,2018-01-31 01:03:38.975000 -05:00
0201222,03,2017,12466,0,6,2018-01-31 01:03:40.698015 -05:00
0201222,99,2017,4287,0,2,2018-01-31 01:03:38.439627 -05:00
0201239,03,2017,522,0,7,2018-01-31 01:03:40.961344 -05:00
0201249,99,2017,1235,0,1,2018-01-31 01:03:40.156910 -05:00
0201249,03,2017,7513,0,3,2018-01-31 01:03:38.035540 -05:00
0201315,99,2017,2690,0,2,2018-01-31 01:03:37.740811 -05:00
0201315,03,2017,5601,0,4,2018-01-31 01:03:37.104972 -05:00
0201398,03,2017,1920,0,2,2018-01-31 01:03:41.089612 -05:00
0201398,99,2017,150,0,1,2018-01-31 01:03:39.250973 -05:00
0201433,03,2017,5664,0,4,2018-01-31 01:03:38.823112 -05:00
0201457,03,2017,36824,0,19,2018-01-31 01:03:39.093995 -05:00
0201457,99,2017,43523,0,22,2018-01-31 01:03:38.986751 -05:00
0201457,30,2017,96458,0,45,2018-01-31 01:03:37.450648 -05:00
0201502,06,2017,90,0,2,2018-01-31 01:03:37.015418 -05:00
0201503,99,2017,12,0,1,2018-01-31 01:03:41.467720 -05:00
0201503,03,2017,16642,0,8,2018-01-31 01:03:37.961545 -05:00
0201510,03,2017,56311,0,16,2018-01-31 01:03:38.024427 -05:00
0201510,99,2017,1773,0,2,2018-01-31 01:03:37.265151 -05:00
0201656,99,2017,5349,0,3,2018-01-31 01:03:38.461974 -05:00
0201656,12,2017,38259,0,19,2018-01-31 01:03:36.889864 -05:00
0201804,03,2017,1528,0,6,2018-01-31 01:03:40.636981 -05:00
0201870,99,2017,8302,0,4,2018-01-31 01:03:40.578582 -05:00
0201870,03,2017,20656,0,10,2018-01-31 01:03:36.697091 -05:00
0201880,99,2017,4,0,1,2018-01-31 01:03:37.581007 -05:00
0201880,03,2017,3841,0,3,2018-01-31 01:03:36.586488 -05:00
0201894,99,2017,20,0,1,2018-01-31 01:03:38.762710 -05:00
0201894,03,2017,1857,0,3,2018-01-31 01:03:36.282271 -05:00
0202013,99,2017,765,0,1,2018-01-31 01:03:40.037451 -05:00
0202013,03,2017,11527,0,7,2018-01-31 01:03:38.888810 -05:00
0202062,99,2017,395,0,1,2018-01-31 01:03:37.438815 -05:00
0202062,03,2017,10886,0,5,2018-01-31 01:03:36.823061 -05:00
0202116,03,2017,100445,0,58,2018-01-31 01:03:38.420703 -05:00
0202116,99,2017,14445,0,9,2018-01-31 01:03:38.035535 -05:00
0202135,99,2017,3075,0,2,2018-01-31 01:03:40.626132 -05:00
0202135,03,2017,12679,0,6,2018-01-31 01:03:39.333113 -05:00
0202141,99,2017,4,0,1,2018-01-31 01:03:40.212532 -05:00
0202141,03,2017,3615,0,2,2018-01-31 01:03:39.732168 -05:00
0202145,03,2017,19115,0,11,2018-01-31 01:03:37.885063 -05:00
0202145,99,2017,1486,0,1,2018-01-31 01:03:37.633447 -05:00
0202160,03,2017,13025,0,6,2018-01-31 01:03:37.359704 -05:00
0202166,99,2017,13337,0,5,2018-01-31 01:03:35.893390 -05:00
0202166,03,2017,54878,0,25,2018-01-31 01:03:37.450751 -05:00
0202176,03,2017,36,0,1,2018-01-31 01:03:38.197342 -05:00
0202181,03,2017,7131,0,3,2018-01-31 01:03:40.898061 -05:00
0202181,99,2017,200,0,1,2018-01-31 01:03:38.929503 -05:00
0202194,03,2017,11401,0,6,2018-01-31 01:03:38.398832 -05:00
0202194,99,2017,3816,0,2,2018-01-31 01:03:37.402642 -05:00
0202227,03,2017,16107,0,8,2018-01-31 01:03:37.672709 -05:00
0202227,99,2017,13902,0,7,2018-01-31 01:03:36.668735 -05:00
0202238,99,2017,2052,0,1,2018-01-31 01:03:40.990173 -05:00
0202238,03,2017,11350,0,5,2018-01-31 01:03:39.011368 -05:00
0202244,03,2017,96,0,4,2018-01-31 01:03:40.048330 -05:00
0202261,99,2017,11370,0,5,2018-01-31 01:03:37.961547 -05:00
0202261,03,2017,48238,0,21,2018-01-31 01:03:36.282684 -05:00
0202283,99,2017,240,0,1,2018-01-31 01:03:41.627861 -05:00
0202283,03,2017,12264,0,5,2018-01-31 01:03:40.200298 -05:00
0202292,99,2017,2207,0,2,2018-01-31 01:03:39.362578 -05:00
0202292,03,2017,9239,0,11,2018-01-31 01:03:38.048486 -05:00
0202307,03,2017,3823,0,2,2018-01-31 01:03:36.920159 -05:00
0202318,03,2017,6949,0,3,2018-01-31 01:03:38.650870 -05:00
0202324,99,2017,2744,0,2,2018-01-31 01:03:40.188679 -05:00
0202324,03,2017,21605,0,13,2018-01-31 01:03:37.549869 -05:00
0202357,03,2017,18934,0,8,2018-01-31 01:03:40.443087 -05:00
0202357,99,2017,7834,0,4,2018-01-31 01:03:38.012920 -05:00
0202367,99,2017,5470,0,5,2018-01-31 01:03:40.619077 -05:00
0202367,03,2017,8766,0,6,2018-01-31 01:03:40.251962 -05:00
0202367,30,2017,13552,0,14,2018-01-31 01:03:37.135455 -05:00
0202368,03,2017,4685,0,2,2018-01-31 01:03:41.287773 -05:00
0202368,99,2017,6276,0,3,2018-01-31 01:03:39.242653 -05:00
0202368,30,2017,21387,0,11,2018-01-31 01:03:36.308990 -05:00
0202372,03,2017,6344,0,3,2018-01-31 01:03:41.237392 -05:00
0202383,03,2017,110,0,2,2018-01-31 01:03:37.758272 -05:00
0202387,03,2017,33066,0,11,2018-01-31 01:03:40.979894 -05:00
0202412,99,2017,1518,0,1,2018-01-31 01:03:41.345520 -05:00
0202412,03,2017,10587,0,5,2018-01-31 01:03:37.485724 -05:00
0202422,03,2017,10734,0,5,2018-01-31 01:03:41.535441 -05:00
0202422,99,2017,3900,0,2,2018-01-31 01:03:38.197412 -05:00
0202429,03,2017,21589,0,11,2018-01-31 01:03:39.549757 -05:00
0202445,99,2017,49,0,1,2018-01-31 01:03:41.391754 -05:00
0202462,03,2017,13429,0,12,2018-01-31 01:03:37.308409 -05:00
0202466,03,2017,4267,0,6,2018-01-31 01:03:41.357372 -05:00
0202466,99,2017,1309,0,2,2018-01-31 01:03:41.048405 -05:00
0202470,99,2017,1977,0,1,2018-01-31 01:03:36.704470 -05:00
0202470,03,2017,21145,0,11,2018-01-31 01:03:36.146697 -05:00
0202479,03,2017,33882,0,19,2018-01-31 01:03:40.826494 -05:00
0202479,99,2017,2020,0,1,2018-01-31 01:03:36.697154 -05:00
0202503,03,2017,3090,0,3,2018-01-31 01:03:39.804977 -05:00
0202520,03,2017,13149,0,4,2018-01-31 01:03:36.237818 -05:00
0202524,03,2017,10523,0,7,2018-01-31 01:03:40.849624 -05:00
0202524,99,2017,1747,0,1,2018-01-31 01:03:37.521888 -05:00
0202528,99,2017,1096,0,2,2018-01-31 01:03:40.939087 -05:00
0202528,03,2017,39194,0,23,2018-01-31 01:03:36.853014 -05:00
0202531,03,2017,8129,0,4,2018-01-31 01:03:38.311259 -05:00
0202571,03,2017,6634,0,3,2018-01-31 01:03:38.875119 -05:00
0202571,99,2017,2201,0,1,2018-01-31 01:03:37.424425 -05:00
0202574,99,2017,4,0,1,2018-01-31 01:03:38.501659 -05:00
0202574,03,2017,6732,0,3,2018-01-31 01:03:37.542891 -05:00
0202579,99,2017,4297,0,2,2018-01-31 01:03:39.345009 -05:00
0202579,03,2017,37268,0,18,2018-01-31 01:03:38.174141 -05:00
0202585,03,2017,28863,0,12,2018-01-31 01:03:40.392326 -05:00
0202585,99,2017,2914,0,1,2018-01-31 01:03:39.935041 -05:00
0202589,03,2017,6822,0,10,2018-01-31 01:03:38.598558 -05:00
0202606,99,2017,2230,0,1,2018-01-31 01:03:36.115810 -05:00
0202606,03,2017,20151,0,9,2018-01-31 01:03:38.936842 -05:00
0202613,03,2017,82319,0,41,2018-01-31 01:03:38.341528 -05:00
0202613,99,2017,32366,0,17,2018-01-31 01:03:37.438810 -05:00
0202614,30,2017,44862,0,22,2018-01-31 01:03:38.524016 -05:00
0202614,99,2017,3113,0,2,2018-01-31 01:03:36.973583 -05:00
0202622,03,2017,13339,0,10,2018-01-31 01:03:36.493773 -05:00
0202623,03,2017,28557,0,14,2018-01-31 01:03:38.409373 -05:00
0202623,99,2017,1951,0,1,2018-01-31 01:03:38.239015 -05:00
0202633,99,2017,1624,0,1,2018-01-31 01:03:38.727361 -05:00
0202633,03,2017,8879,0,7,2018-01-31 01:03:36.730383 -05:00
0202646,03,2017,17941,0,8,2018-01-31 01:03:36.098983 -05:00
0202647,03,2017,35589,0,14,2018-01-31 01:03:40.660970 -05:00
0202647,99,2017,7055,0,6,2018-01-31 01:03:38.875229 -05:00
0202653,03,2017,75510,0,38,2018-01-31 01:03:39.866479 -05:00
0202653,99,2017,17495,0,10,2018-01-31 01:03:38.439632 -05:00
0202663,03,2017,14423,0,7,2018-01-31 01:03:37.382251 -05:00
0202668,99,2017,14,0,2,2018-01-31 01:03:40.636919 -05:00
0202668,03,2017,1333,0,1,2018-01-31 01:03:36.199891 -05:00
0202670,99,2017,2631,0,2,2018-01-31 01:03:41.205174 -05:00
0202670,03,2017,20455,0,9,2018-01-31 01:03:40.567532 -05:00
0202677,03,2017,17760,0,6,2018-01-31 01:03:39.269498 -05:00
0202678,99,2017,80,0,1,2018-01-31 01:03:38.822874 -05:00
0202678,03,2017,2397,0,1,2018-01-31 01:03:37.264000 -05:00
0202698,03,2017,18389,0,10,2018-01-31 01:03:37.153071 -05:00
0202701,03,2017,4136,0,4,2018-01-31 01:03:39.727153 -05:00
0202713,03,2017,10608,0,5,2018-01-31 01:03:37.575039 -05:00
0202721,03,2017,18660,0,8,2018-01-31 01:03:40.666096 -05:00
0202726,03,2017,7120,0,6,2018-01-31 01:03:40.586065 -05:00
0202742,03,2017,54600,0,27,2018-01-31 01:03:36.282677 -05:00
0202743,03,2017,8640,0,6,2018-01-31 01:03:36.634456 -05:00
0202746,03,2017,73254,0,28,2018-01-31 01:03:36.077002 -05:00
0202746,99,2017,12480,0,4,2018-01-31 01:03:38.692500 -05:00
0202748,03,2017,5312,0,5,2018-01-31 01:03:37.812286 -05:00
0202753,03,2017,43740,0,18,2018-01-31 01:03:37.265142 -05:00
0202753,99,2017,2774,0,1,2018-01-31 01:03:36.568560 -05:00
0202754,03,2017,1640,0,1,2018-01-31 01:03:41.575033 -05:00
0202763,03,2017,235,0,2,2018-01-31 01:03:36.764040 -05:00
0202764,03,2017,153,0,2,2018-01-31 01:03:39.751838 -05:00
0202767,03,2017,35754,0,18,2018-01-31 01:03:40.273618 -05:00
0202767,99,2017,2243,0,2,2018-01-31 01:03:38.598475 -05:00
0202774,03,2017,9322,0,13,2018-01-31 01:03:38.762697 -05:00
0202799,03,2017,13110,0,5,2018-01-31 01:03:41.490483 -05:00
0202804,03,2017,24075,0,10,2018-01-31 01:03:36.741853 -05:00
0202810,03,2017,1616,0,4,2018-01-31 01:03:39.727151 -05:00
0202814,99,2017,4992,0,2,2018-01-31 01:03:36.162443 -05:00
0202814,03,2017,25490,0,11,2018-01-31 01:03:37.812160 -05:00
0202821,99,2017,17618,0,9,2018-01-31 01:03:40.004283 -05:00
0202821,03,2017,45937,0,22,2018-01-31 01:03:37.424423 -05:00
0202824,99,2017,14040,0,7,2018-01-31 01:03:41.075144 -05:00
0202824,30,2017,21825,0,11,2018-01-31 01:03:39.569658 -05:00
0202826,99,2017,7706,0,4,2018-01-31 01:03:38.792281 -05:00
0202826,03,2017,22264,0,14,2018-01-31 01:03:37.521884 -05:00
0202827,99,2017,2028,0,1,2018-01-31 01:03:41.588258 -05:00
0202827,03,2017,31901,0,15,2018-01-31 01:03:40.059919 -05:00
0202832,03,2017,2286,0,4,2018-01-31 01:03:37.740745 -05:00
0202833,03,2017,8197,0,7,2018-01-31 01:03:37.522702 -05:00
0202843,03,2017,13592,0,7,2018-01-31 01:03:39.231273 -05:00
0202846,03,2017,1880,0,3,2018-01-31 01:03:41.671039 -05:00
0202846,99,2017,10,0,1,2018-01-31 01:03:36.920152 -05:00
0202848,03,2017,9478,0,4,2018-01-31 01:03:41.670137 -05:00
0202849,99,2017,2441,0,1,2018-01-31 01:03:40.777176 -05:00
0202849,03,2017,25920,0,11,2018-01-31 01:03:37.462067 -05:00
0202851,03,2017,23570,0,10,2018-01-31 01:03:40.066034 -05:00
0202851,99,2017,2628,0,1,2018-01-31 01:03:36.831447 -05:00
0202855,03,2017,7420,0,4,2018-01-31 01:03:38.008200 -05:00
0202857,03,2017,6924,0,3,2018-01-31 01:03:39.243366 -05:00
0202857,99,2017,160,0,1,2018-01-31 01:03:36.945867 -05:00
0202867,03,2017,27317,0,16,2018-01-31 01:03:36.057092 -05:00
0202867,99,2017,120,0,1,2018-01-31 01:03:36.041199 -05:00
0202891,03,2017,27601,0,12,2018-01-31 01:03:41.106650 -05:00
0202891,99,2017,9302,0,4,2018-01-31 01:03:37.287381 -05:00
0202894,03,2017,4310,0,5,2018-01-31 01:03:37.265136 -05:00
0202896,03,2017,5926,0,3,2018-01-31 01:03:39.527328 -05:00
0202896,99,2017,1425,0,1,2018-01-31 01:03:37.315537 -05:00
0202898,99,2017,1465,0,1,2018-01-31 01:03:37.334275 -05:00
0202898,03,2017,268,0,3,2018-01-31 01:03:36.393230 -05:00
0202901,03,2017,140,0,4,2018-01-31 01:03:37.160714 -05:00
0202913,99,2017,3289,0,2,2018-01-31 01:03:39.416642 -05:00
0202913,03,2017,8954,0,5,2018-01-31 01:03:38.450145 -05:00
0202919,99,2017,11735,0,5,2018-01-31 01:03:39.299063 -05:00
0202919,03,2017,37279,0,15,2018-01-31 01:03:38.055634 -05:00
0202933,99,2017,774,0,1,2018-01-31 01:03:36.393964 -05:00
0202933,03,2017,3515,0,7,2018-01-31 01:03:36.290907 -05:00
0202938,03,2017,3987,0,5,2018-01-31 01:03:37.271517 -05:00
0202939,03,2017,4584,0,2,2018-01-31 01:03:39.822877 -05:00
0202956,99,2017,80,0,1,2018-01-31 01:03:41.387201 -05:00
0202956,03,2017,392,0,2,2018-01-31 01:03:39.615270 -05:00
0202961,99,2017,1552,0,1,2018-01-31 01:03:41.452941 -05:00
0202961,03,2017,25311,0,13,2018-01-31 01:03:39.125780 -05:00
0202962,99,2017,1621,0,1,2018-01-31 01:03:41.309313 -05:00
0202962,03,2017,15548,0,7,2018-01-31 01:03:36.580055 -05:00
0202969,03,2017,2925,0,2,2018-01-31 01:03:41.617374 -05:00
0202970,03,2017,3408,0,2,2018-01-31 01:03:37.276478 -05:00
0202977,03,2017,160,0,1,2018-01-31 01:03:37.872175 -05:00
0202977,99,2017,1504,0,1,2018-01-31 01:03:37.835366 -05:00
0202987,03,2017,7024,0,4,2018-01-31 01:03:41.380048 -05:00
0202990,03,2017,4078,0,3,2018-01-31 01:03:39.924052 -05:00
0203000,99,2017,6736,0,3,2018-01-31 01:03:41.671035 -05:00
0203000,01,2017,10809,0,6,2018-01-31 01:03:40.826426 -05:00
0203000,02,2017,18352,0,8,2018-01-31 01:03:38.762700 -05:00
0203005,99,2017,1896,0,1,2018-01-31 01:03:37.424264 -05:00
0203005,03,2017,16768,0,10,2018-01-31 01:03:36.357301 -05:00
0203007,99,2017,4,0,1,2018-01-31 01:03:39.550049 -05:00
0203007,03,2017,452,0,3,2018-01-31 01:03:36.153559 -05:00
0203010,99,2017,2097,0,2,2018-01-31 01:03:38.586596 -05:00
0203010,03,2017,6719,0,4,2018-01-31 01:03:37.252877 -05:00
0203016,03,2017,16814,0,8,2018-01-31 01:03:36.622060 -05:00
0203017,03,2017,6066,0,2,2018-01-31 01:03:38.036707 -05:00
0203018,03,2017,917,0,1,2018-01-31 01:03:37.478573 -05:00
0203022,03,2017,7537,0,4,2018-01-31 01:03:39.538576 -05:00
0203022,99,2017,1744,0,1,2018-01-31 01:03:36.982596 -05:00
0203035,03,2017,16745,0,11,2018-01-31 01:03:39.500769 -05:00
0203036,03,2017,3369,0,7,2018-01-31 01:03:38.420692 -05:00
0203042,03,2017,109,0,2,2018-01-31 01:03:39.299651 -05:00
0203042,99,2017,54,0,1,2018-01-31 01:03:37.402552 -05:00
0203046,03,2017,12270,0,6,2018-01-31 01:03:41.440494 -05:00
0203046,99,2017,4032,0,2,2018-01-31 01:03:36.041206 -05:00
0203060,03,2017,15397,0,6,2018-01-31 01:03:36.668588 -05:00
0203066,03,2017,21454,0,10,2018-01-31 01:03:38.137833 -05:00
0203074,03,2017,3600,0,2,2018-01-31 01:03:36.344520 -05:00
0203075,99,2017,2849,0,1,2018-01-31 01:03:38.512864 -05:00
0203075,03,2017,108115,0,58,2018-01-31 01:03:37.697132 -05:00
0203079,03,2017,13596,0,12,2018-01-31 01:03:38.697610 -05:00
0203081,03,2017,1010,0,1,2018-01-31 01:03:38.745015 -05:00
0203081,99,2017,200,0,1,2018-01-31 01:03:37.392817 -05:00
0203084,03,2017,9049,0,6,2018-01-31 01:03:40.585881 -05:00
0203088,03,2017,3186,0,4,2018-01-31 01:03:41.203900 -05:00
0203089,03,2017,4461,0,2,2018-01-31 01:03:39.277186 -05:00
0203089,99,2017,160,0,1,2018-01-31 01:03:37.701601 -05:00
0203091,03,2017,2236,0,6,2018-01-31 01:03:36.404662 -05:00
0203100,03,2017,4845,0,2,2018-01-31 01:03:36.567883 -05:00
0203107,03,2017,25304,0,11,2018-01-31 01:03:40.674359 -05:00
0203116,99,2017,2079,0,1,2018-01-31 01:03:39.738212 -05:00
